Date,Open,High,Low,Close,Volume
08/19/2015,"110.52","111.11","109.49","110.13","42,511,379"
08/18/2015,"111.28","111.37","110.71","110.86","13,984,360"
08/17/2015,"110.24","111.46","109.96","111.43","21,224,910"
08/14/2015,"110.08","110.67","109.86","110.51","17,924,930"
08/13/2015,"110.63","111.16","110.10","110.34","22,510,520"
08/12/2015,"109.38","110.74","108.22","110.52","41,888,961"
08/11/2015,"110.98","111.41","109.53","110.14","36,123,273"
08/10/2015,"111.01","111.81","111.00","111.57","21,500,779"
08/07/2015,"110.18","110.57","109.40","110.31","30,006,850"
08/06/2015,"112.35","112.50","109.95","110.45","42,125,398"
08/05/2015,"112.01","113.00","111.88","112.25","28,989,900"
08/04/2015,"111.55","111.75","110.93","111.39","22,132,320"
08/03/2015,"111.97","112.28","110.86","111.60","25,001,779"
07/31/2015,"112.43","112.49","111.72","111.95","22,081,730"
07/30/2015,"111.29","112.27","110.62","112.08","25,438,061"
07/29/2015,"111.37","111.79","110.94","111.55","26,714,070"
07/28/2015,"110.67","111.35","109.79","111.13","33,553,488"
07/27/2015,"110.47","110.95","109.94","110.18","35,994,840"
07/24/2015,"112.80","113.00","110.93","111.10","30,844,711"
07/23/2015,"112.73","113.10","111.91","112.20","25,698,260"
07/22/2015,"112.17","113.17","112.17","112.62","35,574,961"
07/21/2015,"114.02","114.20","113.58","113.91","35,468,871"
07/20/2015,"113.83","114.39","113.48","113.98","26,539,051"
07/17/2015,"112.84","113.59","112.65","113.59","35,926,801"
07/16/2015,"111.29","111.96","111.07","111.94","29,838,949"
07/15/2015,"110.47","110.81","110.07","110.38","28,631,539"
07/14/2015,"109.69","110.56","109.63","110.26","21,977,170"
07/13/2015,"108.58","109.63","108.57","109.54","25,780,730"
07/10/2015,"107.44","108.05","107.05","107.65","26,415,830"
07/09/2015,"107.50","107.60","106.02","106.03","28,381,039"
07/08/2015,"107.20","107.33","105.89","106.09","39,691,480"
07/07/2015,"107.82","108.07","105.83","107.97","44,230,770"
07/06/2015,"107.27","108.32","107.04","107.70","24,311,020"
07/02/2015,"108.23","108.32","107.62","107.95","20,499,449"
07/01/2015,"108.13","108.35","107.42","107.92","21,292,961"
06/30/2015,"107.49","107.72","106.74","107.07","34,809,922"
06/29/2015,"108.06","108.66","106.64","106.69","50,874,898"
06/26/2015,"109.98","110.23","108.86","109.27","32,311,680"
06/25/2015,"110.65","110.76","109.82","110.00","18,326,650"
06/24/2015,"110.66","111.13","110.19","110.22","15,815,910"
06/23/2015,"110.82","110.89","110.33","110.79","18,127,920"
06/22/2015,"110.70","111.03","110.45","110.70","19,120,900"
06/19/2015,"110.49","110.58","109.81","109.89","27,877,570"
06/18/2015,"109.50","110.88","109.44","110.69","43,032,379"
06/17/2015,"108.98","109.45","108.43","109.10","23,296,740"
06/16/2015,"108.10","108.98","108.05","108.80","16,456,869"
06/15/2015,"107.94","108.38","107.31","108.21","31,238,801"
06/12/2015,"109.07","109.30","108.60","108.75","27,201,770"
06/11/2015,"109.86","110.15","109.46","109.65","17,593,461"
06/10/2015,"108.38","109.81","108.26","109.49","30,297,859"
06/09/2015,"107.93","108.40","107.20","108.01","27,554,600"
06/08/2015,"109.25","109.33","107.97","108.19","24,549,199"
06/05/2015,"109.43","109.69","108.63","109.30","22,641,730"
06/04/2015,"109.78","110.48","109.21","109.56","31,374,590"
06/03/2015,"110.57","110.81","110.13","110.40","20,507,211"
06/02/2015,"110.01","110.61","109.47","110.07","19,449,631"
06/01/2015,"110.64","110.72","109.52","110.42","24,570,189"
05/29/2015,"110.64","110.79","109.79","110.05","30,382,990"
05/28/2015,"110.75","111.01","110.37","110.71","17,302,410"
05/27/2015,"109.53","111.08","109.29","110.96","30,572,699"
05/26/2015,"110.23","110.38","108.76","109.20","25,488,439"
05/22/2015,"110.45","110.87","110.38","110.47","13,543,770"
05/21/2015,"109.82","110.73","109.66","110.58","16,771,801"
05/20/2015,"110.02","110.67","109.43","110.01","21,131,891"
05/19/2015,"110.18","110.35","109.76","109.94","14,212,900"
05/18/2015,"109.40","110.28","109.32","110.06","17,631,141"
05/15/2015,"109.86","110.01","109.31","109.58","23,937,439"
05/14/2015,"108.88","109.67","108.48","109.58","23,904,230"
05/13/2015,"108.25","108.81","107.84","108.00","20,738,430"
05/12/2015,"107.63","108.33","106.80","107.78","33,665,020"
05/11/2015,"108.76","108.98","108.19","108.27","19,679,260"
05/08/2015,"108.46","108.92","108.30","108.69","33,023,340"
05/07/2015,"106.68","107.65","106.60","107.35","29,335,811"
05/06/2015,"107.64","107.95","106.00","106.71","42,687,152"
05/05/2015,"108.80","109.00","107.40","107.45","47,843,273"
05/04/2015,"109.40","109.91","109.17","109.23","23,507,260"
05/01/2015,"108.05","109.12","108.03","109.05","32,874,309"
04/30/2015,"108.73","109.17","107.06","107.63","44,080,551"
04/29/2015,"109.43","110.07","108.75","109.35","34,043,910"
04/28/2015,"110.34","110.55","109.11","110.04","36,849,219"
04/27/2015,"110.95","111.16","110.02","110.26","31,121,320"
04/24/2015,"110.21","110.69","110.03","110.54","32,508,131"
04/23/2015,"108.28","109.55","108.26","109.06","29,473,221"
04/22/2015,"108.34","108.83","107.64","108.65","21,429,189"
04/21/2015,"108.22","108.41","107.93","108.06","22,759,770"
04/20/2015,"106.54","107.79","106.50","107.60","28,945,910"
04/17/2015,"106.66","106.95","105.55","106.01","46,513,961"
04/16/2015,"107.55","107.88","107.40","107.69","16,195,280"
04/15/2015,"107.45","108.07","107.32","107.84","21,128,580"
04/14/2015,"107.37","107.68","106.56","107.17","23,755,750"
04/13/2015,"107.83","108.38","107.36","107.48","17,783,471"
04/10/2015,"107.27","107.76","107.03","107.75","17,164,340"
04/09/2015,"106.59","107.35","106.23","107.31","23,114,730"
04/08/2015,"105.84","106.79","105.83","106.64","25,866,910"
04/07/2015,"105.92","106.70","105.80","105.80","19,379,381"
04/06/2015,"104.50","106.27","104.34","105.98","24,451,141"
04/02/2015,"105.15","105.46","104.78","105.12","19,164,240"
04/01/2015,"105.60","105.62","104.37","105.05","32,970,449"
03/31/2015,"106.43","106.65","105.57","105.60","30,488,100"
03/30/2015,"106.16","106.82","106.16","106.73","30,570,199"
03/27/2015,"105.08","105.77","104.92","105.52","33,878,391"
03/26/2015,"104.59","105.70","104.24","105.10","47,846,281"
03/25/2015,"108.10","108.20","105.42","105.46","41,581,441"
03/24/2015,"108.31","108.81","107.91","107.93","22,445,279"
03/23/2015,"108.47","108.77","108.28","108.32","17,268,510"
03/20/2015,"108.72","109.07","108.51","108.53","31,761,400"
03/19/2015,"108.03","108.38","107.87","108.08","31,314,039"
03/18/2015,"106.58","108.41","106.03","107.92","40,622,191"
03/17/2015,"106.41","107.04","106.16","106.87","19,603,811"
03/16/2015,"105.73","106.74","105.62","106.70","25,674,090"
03/13/2015,"105.70","106.12","104.68","105.34","42,021,102"
03/12/2015,"105.03","105.92","104.96","105.80","21,473,170"
03/11/2015,"105.88","106.01","105.07","105.11","25,459,730"
03/10/2015,"106.95","106.98","105.72","105.72","34,234,500"
03/09/2015,"107.63","107.99","107.19","107.72","26,237,100"
03/06/2015,"108.50","108.71","107.14","107.41","30,990,369"
03/05/2015,"108.73","108.97","108.19","108.64","15,381,040"
03/04/2015,"108.51","108.67","107.86","108.45","21,007,420"
03/03/2015,"109.05","109.16","108.18","108.87","20,788,920"
03/02/2015,"108.61","109.42","108.59","109.38","22,988,650"
02/27/2015,"108.84","108.91","108.23","108.40","27,757,580"
02/26/2015,"108.44","108.94","108.14","108.88","22,255,480"
02/25/2015,"108.44","108.86","108.09","108.33","19,472,340"
02/24/2015,"108.38","108.73","108.05","108.60","19,745,010"
02/23/2015,"108.35","108.55","108.11","108.52","17,867,971"
02/20/2015,"107.62","108.47","107.28","108.41","28,336,711"
02/19/2015,"107.09","107.76","107.06","107.69","19,828,109"
02/18/2015,"106.88","107.22","106.74","107.16","15,149,620"
02/17/2015,"106.91","107.08","106.64","107.01","17,675,340"
02/13/2015,"106.30","106.93","106.10","106.91","29,030,250"
02/12/2015,"105.46","106.04","105.30","106.00","22,520,301"
02/11/2015,"104.52","105.02","104.32","104.78","20,303,619"
02/10/2015,"103.37","104.54","103.21","104.40","23,686,529"
02/09/2015,"102.73","103.29","102.55","102.80","22,604,660"
02/06/2015,"103.92","104.17","102.76","103.13","34,169,262"
02/05/2015,"103.13","103.83","102.87","103.76","23,605,520"
02/04/2015,"102.54","103.55","102.31","102.87","34,073,207"
02/03/2015,"102.35","103.03","101.68","102.96","30,750,359"
02/02/2015,"101.33","102.07","99.75","101.98","43,624,648"
01/30/2015,"101.80","102.58","100.96","101.10","42,927,641"
01/29/2015,"100.84","102.08","99.96","101.89","46,539,727"
01/28/2015,"103.07","103.18","100.90","100.92","43,591,680"
01/27/2015,"102.50","102.56","101.10","101.44","45,253,207"
01/26/2015,"104.14","104.33","103.61","104.14","19,960,869"
01/23/2015,"104.02","104.58","103.72","104.26","34,782,992"
01/22/2015,"102.54","104.14","101.64","104.03","40,887,168"
01/21/2015,"101.32","102.62","100.96","102.14","40,128,770"
01/20/2015,"101.43","101.88","100.29","101.62","30,964,061"
01/16/2015,"99.52","100.95","99.36","100.82","35,362,207"
01/15/2015,"101.43","101.59","99.53","99.65","51,005,422"
01/14/2015,"100.50","101.48","100.07","100.96","51,354,219"
01/13/2015,"102.54","103.62","100.70","101.52","56,162,328"
01/12/2015,"102.82","102.93","101.29","101.55","34,129,754"
01/09/2015,"103.62","103.65","102.02","102.62","41,410,070"
01/08/2015,"102.22","103.50","102.11","103.30","40,212,641"
