Date,Open,High,Low,Close,Volume
10/19/2020,"139.03","139.83","134.07","134.98","29,806,856"
10/16/2020,"140.37","141.22","137.93","138.12","24,263,960"
10/15/2020,"138.11","140.06","137.68","139.70","26,722,512"
10/14/2020,"142.91","143.43","139.60","140.95","27,664,712"
10/13/2020,"142.97","143.48","140.19","142.48","34,460,312"
10/12/2020,"139.90","143.47","139.13","142.26","43,474,400"
10/09/2020,"137.67","138.24","136.61","137.63","34,689,092"
10/08/2020,"140.75","140.85","137.58","138.39","37,890,088"
10/07/2020,"140.00","141.19","138.64","139.64","41,808,520"
10/06/2020,"138.30","141.42","136.65","137.37","78,442,000"
10/05/2020,"132.36","136.44","132.23","136.43","47,981,840"
10/02/2020,"132.25","135.20","130.51","130.62","55,249,600"
10/01/2020,"137.58","137.63","134.61","136.15","52,500,240"
09/30/2020,"131.58","136.23","131.50","135.31","68,918,400"
09/29/2020,"129.38","134.43","129.33","132.26","62,300,480"
09/28/2020,"130.40","130.52","127.50","130.35","57,380,920"
09/25/2020,"124.48","128.84","122.46","128.74","58,801,640"
09/24/2020,"120.72","125.70","120.14","123.48","73,124,040"
09/23/2020,"125.76","127.27","120.79","121.24","64,701,240"
09/22/2020,"125.75","126.48","121.56","126.38","64,645,200"
09/21/2020,"119.25","125.23","119.05","125.17","72,104,244"
09/18/2020,"125.94","126.33","119.89","121.89","69,846,204"
09/17/2020,"121.32","125.90","120.35","124.64","79,251,156"
09/16/2020,"129.57","130.93","125.14","125.15","55,759,960"
09/15/2020,"132.80","132.99","128.28","129.91","72,755,640"
09/14/2020,"130.81","133.15","126.31","128.72","120,174,476"
09/11/2020,"124.86","126.53","118.96","121.65","63,692,680"
09/10/2020,"129.89","130.65","121.67","123.12","69,868,436"
09/09/2020,"124.00","128.09","122.32","127.15","73,619,844"
09/08/2020,"117.35","125.50","117.04","119.13","79,572,960"
09/04/2020,"127.84","131.75","117.05","126.23","146,368,280"
09/03/2020,"138.29","138.85","128.79","130.16","94,512,600"
09/02/2020,"147.04","147.27","139.00","143.47","87,401,280"
09/01/2020,"134.80","139.94","134.37","138.21","51,247,400"
08/31/2020,"131.83","135.75","130.38","133.75","50,084,120"
08/28/2020,"126.75","131.48","126.43","131.48","53,715,840"
08/27/2020,"127.82","128.50","125.66","126.28","31,760,292"
08/26/2020,"127.99","128.68","126.78","127.73","32,124,292"
08/25/2020,"126.31","127.61","125.74","127.50","28,907,680"
08/24/2020,"128.84","129.13","125.08","127.20","49,056,440"
08/21/2020,"122.02","128.09","121.95","126.84","99,986,960"
08/20/2020,"119.75","123.75","118.79","121.41","92,138,640"
08/19/2020,"122.97","123.15","120.98","121.39","62,262,240"
08/18/2020,"124.50","124.96","120.86","122.61","50,344,640"
08/17/2020,"118.51","124.10","118.17","123.37","62,130,080"
08/14/2020,"115.30","117.05","114.41","115.64","36,643,616"
08/13/2020,"115.46","117.22","113.56","114.43","37,445,956"
08/12/2020,"109.91","114.67","109.58","114.40","46,494,280"
08/11/2020,"110.74","111.37","107.96","108.50","35,451,052"
08/10/2020,"113.34","114.08","108.57","111.65","42,779,600"
08/07/2020,"113.13","115.05","110.38","112.00","34,251,596"
08/06/2020,"113.50","113.58","111.79","113.36","24,431,568"
08/05/2020,"112.44","113.72","111.66","112.87","25,049,972"
08/04/2020,"110.50","112.28","109.06","112.28","31,033,560"
08/03/2020,"107.33","110.99","107.15","110.10","41,301,840"
07/31/2020,"105.63","107.67","104.33","106.15","38,628,600"
07/30/2020,"103.75","106.23","102.95","106.14","30,888,016"
07/29/2020,"103.91","105.16","103.47","104.66","28,450,768"
07/28/2020,"103.74","103.82","102.09","102.16","27,163,604"
07/27/2020,"102.32","104.42","102.18","104.22","29,213,020"
07/24/2020,"98.75","103.65","97.77","101.95","47,329,200"
07/23/2020,"104.50","105.47","100.31","101.30","41,166,120"
07/22/2020,"103.68","106.03","102.92","104.39","36,729,084"
07/21/2020,"105.13","105.60","102.87","103.29","27,766,684"
07/20/2020,"102.74","105.31","101.57","105.11","28,485,084"
07/17/2020,"102.26","102.49","100.88","102.02","26,628,464"
07/16/2020,"100.15","102.07","98.96","101.35","34,496,472"
07/15/2020,"104.14","104.33","100.56","102.27","40,398,480"
07/14/2020,"100.75","104.03","97.86","103.77","54,267,440"
07/13/2020,"105.95","107.92","100.25","100.52","45,707,480"
07/10/2020,"105.89","106.55","103.79","104.79","49,767,480"
07/09/2020,"103.80","105.70","102.34","105.09","49,454,720"
07/08/2020,"99.94","102.25","99.66","102.16","36,548,052"
07/07/2020,"99.46","100.70","98.51","98.72","35,779,972"
07/06/2020,"97.42","99.09","97.13","98.39","31,589,372"
07/02/2020,"96.39","97.38","95.78","96.12","36,405,408"
07/01/2020,"95.21","95.76","94.13","95.30","32,664,680"
06/30/2020,"93.14","95.26","92.67","94.98","36,789,200"
06/29/2020,"91.70","92.05","89.00","92.00","34,224,812"
06/26/2020,"95.00","95.00","91.25","91.55","59,208,560"
06/25/2020,"93.56","95.05","91.82","94.90","37,607,200"
06/24/2020,"94.76","95.56","91.45","92.36","44,937,080"
06/23/2020,"95.51","96.43","94.08","94.50","37,510,740"
06/22/2020,"93.00","95.31","92.73","95.27","39,846,648"
06/19/2020,"92.43","94.45","92.27","92.61","52,416,040"
06/18/2020,"92.27","92.83","91.15","92.18","25,440,952"
06/17/2020,"91.14","92.99","90.70","92.36","40,830,560"
06/16/2020,"92.25","92.67","88.39","90.69","53,571,520"
06/15/2020,"88.15","91.82","87.44","91.74","40,000,200"
06/12/2020,"91.63","91.87","87.03","89.33","57,090,800"
06/11/2020,"91.50","92.61","87.86","87.96","58,365,040"
06/10/2020,"91.68","95.00","91.54","93.67","63,218,160"
06/09/2020,"88.00","91.10","87.51","90.46","46,848,880"
06/08/2020,"88.77","88.90","86.86","88.05","38,773,724"
06/05/2020,"87.95","89.97","87.08","89.20","48,174,600"
06/04/2020,"87.28","89.43","86.78","87.67","42,427,840"
06/03/2020,"88.22","88.66","87.00","87.70","36,543,888"
06/02/2020,"87.96","88.37","86.58","88.25","39,132,056"
06/01/2020,"88.33","88.41","86.90","88.06","39,051,100"
05/29/2020,"85.55","88.76","84.85","88.76","74,591,960"
05/28/2020,"84.12","87.61","83.79","84.87","73,612,796"
05/27/2020,"86.25","86.33","79.97","85.25","117,589,244"
05/26/2020,"91.57","91.82","86.72","87.18","77,077,920"
05/22/2020,"88.25","90.93","87.13","90.26","103,876,524"
05/21/2020,"90.52","90.52","87.38","87.75","76,106,960"
05/20/2020,"89.91","90.43","88.89","89.70","58,753,640"
05/19/2020,"87.90","90.88","87.63","88.06","71,732,204"
05/18/2020,"87.61","89.17","86.81","87.50","77,640,360"
05/15/2020,"78.90","85.01","78.74","84.91","98,766,156"
05/14/2020,"78.42","80.36","76.88","80.31","60,231,240"
05/13/2020,"79.18","80.79","75.95","77.80","62,585,000"
05/12/2020,"81.24","81.73","77.93","78.03","49,305,920"
05/11/2020,"78.08","81.13","77.79","80.66","46,906,000"
05/08/2020,"76.94","78.19","76.60","78.13","33,990,712"
05/07/2020,"75.85","76.85","75.33","76.22","37,373,052"
05/06/2020,"74.23","75.50","73.85","74.45","32,346,556"
05/05/2020,"73.87","75.07","72.82","73.44","36,889,564"
05/04/2020,"70.22","72.96","70.22","72.82","31,755,520"
05/01/2020,"71.09","72.23","70.21","70.70","34,209,780"
04/30/2020,"74.07","74.62","72.93","73.07","37,591,772"
04/29/2020,"74.19","75.15","73.44","74.62","37,916,188"
04/28/2020,"75.75","76.05","72.79","72.84","44,290,400"
04/27/2020,"73.75","75.88","73.50","74.27","47,938,800"
04/24/2020,"70.90","72.42","70.15","72.40","35,264,548"
04/23/2020,"71.96","73.28","70.75","71.00","42,415,960"
04/22/2020,"69.31","71.97","68.85","71.54","48,472,920"
04/21/2020,"70.58","71.19","66.78","67.38","73,516,000"
04/20/2020,"71.81","73.38","71.32","71.76","44,938,840"
04/17/2020,"74.50","74.72","71.74","73.08","53,912,200"
04/16/2020,"71.77","74.75","71.64","73.68","74,562,040"
04/15/2020,"69.30","71.04","68.85","70.21","36,614,884"
04/14/2020,"68.75","71.33","68.47","70.99","53,094,680"
04/13/2020,"65.14","67.55","64.25","67.46","39,840,728"
04/09/2020,"68.00","68.23","65.11","65.74","52,624,800"
04/08/2020,"65.85","66.99","65.15","66.74","54,244,440"
04/07/2020,"69.33","69.56","64.33","64.76","78,452,204"
04/06/2020,"63.81","67.47","63.23","67.10","71,761,200"
04/03/2020,"63.49","63.91","59.60","60.98","66,321,400"
04/02/2020,"61.06","64.00","60.58","63.87","67,576,436"
04/01/2020,"63.91","65.38","60.32","60.77","65,691,320"
03/31/2020,"66.80","68.85","64.44","65.90","94,996,040"
03/30/2020,"63.84","66.49","63.40","66.40","60,225,000"
03/27/2020,"62.50","65.78","62.17","63.18","63,882,960"
03/26/2020,"63.49","65.56","62.50","64.31","69,758,756"
03/25/2020,"63.45","65.46","60.92","61.41","79,343,080"
03/24/2020,"57.25","63.17","57.01","62.30","110,164,400"
03/23/2020,"51.43","54.12","49.63","53.17","64,387,480"
03/20/2020,"54.75","57.58","51.28","51.44","80,463,400"
03/19/2020,"50.49","54.18","48.35","53.24","76,551,400"
03/18/2020,"50.02","52.49","45.17","50.71","87,426,640"
03/17/2020,"50.23","55.22","47.75","54.32","83,363,204"
03/16/2020,"53.10","56.53","48.50","49.10","72,697,204"
03/13/2020,"57.63","60.26","54.90","60.21","63,483,760"
03/12/2020,"56.37","59.03","53.95","54.08","81,654,156"
03/11/2020,"63.86","64.15","60.64","61.62","50,206,760"
03/10/2020,"64.14","65.27","61.50","65.27","58,064,880"
03/09/2020,"59.98","64.85","59.55","61.36","61,415,840"
03/06/2020,"66.52","67.10","64.50","66.51","51,541,240"
03/05/2020,"69.13","70.80","67.88","68.32","54,032,760"
03/04/2020,"67.55","71.22","66.80","71.13","59,740,720"
03/03/2020,"69.67","70.27","65.62","66.47","65,279,320"
03/02/2020,"69.23","69.40","65.25","69.11","89,074,564"
02/28/2020,"60.61","68.12","60.45","67.52","113,467,524"
02/27/2020,"63.73","66.75","62.22","63.15","90,641,476"
02/26/2020,"65.52","68.86","65.50","66.91","74,966,156"
02/25/2020,"69.08","69.70","64.49","65.51","105,549,756"
02/24/2020,"67.55","70.47","67.00","68.32","85,691,476"
02/21/2020,"76.05","76.30","72.67","73.52","76,929,320"
02/20/2020,"78.19","79.08","74.09","77.18","81,005,040"
02/19/2020,"75.37","78.85","75.37","78.68","69,433,116"
02/18/2020,"71.41","74.33","71.22","74.14","62,188,120"
02/14/2020,"71.82","73.74","71.50","72.45","104,192,360"
02/13/2020,"67.55","68.37","67.28","67.70","52,801,520"
02/12/2020,"67.50","68.20","67.11","68.14","37,464,472"
02/11/2020,"66.83","68.13","66.21","66.97","63,855,680"
02/10/2020,"63.13","65.75","63.08","65.74","52,960,760"
02/07/2020,"63.16","63.38","62.64","62.90","18,975,212"
02/06/2020,"63.04","63.56","62.22","63.56","21,828,204"
02/05/2020,"63.00","63.10","61.85","62.69","20,822,008"
02/04/2020,"61.51","61.98","61.01","61.78","27,154,356"
02/03/2020,"58.93","60.28","58.86","60.08","25,592,820"
01/31/2020,"60.99","61.11","58.69","59.11","37,041,972"
01/30/2020,"60.40","61.59","59.85","61.45","29,050,360"
01/29/2020,"61.85","62.21","60.99","61.39","25,945,116"
01/28/2020,"60.71","62.32","60.18","61.99","31,097,604"
01/27/2020,"59.56","60.56","58.06","60.05","47,053,400"
01/24/2020,"64.38","64.88","62.08","62.62","37,351,356"
01/23/2020,"62.93","63.30","62.04","63.22","24,451,444"
01/22/2020,"62.44","63.40","62.25","62.51","23,923,868"
01/21/2020,"61.95","62.32","61.64","61.99","21,791,700"
01/17/2020,"62.43","62.50","61.84","62.32","25,379,056"
01/16/2020,"61.93","62.29","61.69","62.23","28,419,164"
01/15/2020,"61.95","62.17","61.13","61.39","26,310,544"
01/14/2020,"62.57","62.82","61.69","61.82","35,957,932"
01/13/2020,"61.92","63.25","61.69","63.00","32,033,804"
01/10/2020,"61.83","62.14","60.94","61.08","31,646,240"
01/09/2020,"60.96","61.48","60.21","60.76","25,544,212"
01/08/2020,"59.94","60.51","59.54","60.10","27,724,068"
01/07/2020,"59.55","60.44","59.10","59.98","31,920,576"
01/06/2020,"58.08","59.32","57.82","59.27","26,291,248"
