Date,Open,High,Low,Close,Volume
10/19/2017,"48.61","49.50","48.11","49.45","57,077,000"
10/18/2017,"49.53","49.54","48.33","49.40","56,731,640"
10/17/2017,"49.27","49.73","49.09","49.44","47,859,480"
10/16/2017,"48.95","49.51","48.31","49.48","57,663,840"
10/13/2017,"48.39","48.75","47.91","48.65","62,872,920"
10/12/2017,"47.77","48.27","47.48","47.76","52,829,280"
10/11/2017,"47.40","47.75","46.94","47.74","52,950,920"
10/10/2017,"47.86","48.24","46.82","47.23","97,487,600"
10/09/2017,"45.70","46.68","45.51","46.35","56,349,080"
10/06/2017,"44.91","45.46","44.75","45.33","31,879,828"
10/05/2017,"45.47","45.50","44.89","45.19","43,736,440"
10/04/2017,"44.91","45.44","44.54","45.22","42,784,880"
10/03/2017,"44.81","45.15","44.40","44.84","39,033,072"
10/02/2017,"45.20","45.50","44.25","44.75","50,347,840"
09/29/2017,"44.77","44.93","44.31","44.69","61,909,160"
09/28/2017,"44.01","44.05","43.44","43.92","43,524,280"
09/27/2017,"43.91","44.07","43.19","43.93","71,371,884"
09/26/2017,"44.11","44.67","42.59","42.99","112,562,040"
09/25/2017,"44.44","44.45","42.54","42.75","87,457,920"
09/22/2017,"45.08","45.58","44.65","44.75","49,123,080"
09/21/2017,"45.41","45.68","44.40","45.19","107,559,960"
09/20/2017,"46.88","47.36","46.05","46.46","72,491,960"
09/19/2017,"46.38","47.46","46.15","46.84","87,427,960"
09/18/2017,"46.29","47.80","46.22","46.89","168,446,080"
09/15/2017,"43.22","45.03","43.16","45.03","136,479,048"
09/14/2017,"42.20","43.14","41.95","42.35","51,371,360"
09/13/2017,"42.15","42.89","41.82","42.59","58,095,880"
09/12/2017,"42.50","42.50","41.74","42.40","41,148,800"
09/11/2017,"41.39","42.36","41.33","42.25","56,744,320"
09/08/2017,"41.53","41.68","40.68","40.92","49,885,680"
09/07/2017,"41.62","41.97","41.24","41.65","35,286,808"
09/06/2017,"41.81","41.95","41.10","41.45","39,767,132"
09/05/2017,"42.10","42.15","40.89","41.48","69,669,564"
09/01/2017,"42.49","42.98","42.40","42.62","44,543,160"
08/31/2017,"41.63","42.40","41.55","42.36","61,268,440"
08/30/2017,"41.38","41.53","41.07","41.42","38,440,156"
08/29/2017,"40.65","41.40","40.57","41.18","32,409,428"
08/28/2017,"41.15","41.28","40.58","41.24","38,949,572"
08/25/2017,"41.54","41.65","40.89","40.95","35,720,088"
08/24/2017,"41.78","41.82","41.03","41.30","46,970,000"
08/23/2017,"40.30","41.56","40.21","41.45","57,952,000"
08/22/2017,"40.12","40.70","39.93","40.64","45,045,600"
08/21/2017,"40.62","40.74","39.34","39.79","62,367,080"
08/18/2017,"40.92","41.09","39.91","40.38","60,120,440"
08/17/2017,"41.20","41.38","40.35","40.37","52,544,280"
08/16/2017,"41.90","42.14","40.96","41.29","59,663,160"
08/15/2017,"42.15","42.42","41.40","41.75","76,453,040"
08/14/2017,"39.92","42.14","39.80","42.10","127,902,156"
08/11/2017,"39.29","39.75","38.23","38.99","149,719,436"
08/10/2017,"43.04","43.17","41.08","41.19","132,808,796"
08/09/2017,"42.11","43.05","41.92","43.03","53,078,480"
08/08/2017,"43.47","43.64","42.18","42.58","75,533,400"
08/07/2017,"42.10","43.09","42.00","43.09","71,741,116"
08/04/2017,"41.85","42.52","41.62","41.80","58,909,400"
08/03/2017,"41.09","41.66","40.92","41.62","44,242,160"
08/02/2017,"41.44","41.48","40.32","41.10","47,844,320"
08/01/2017,"40.53","41.14","40.25","41.12","43,138,320"
07/31/2017,"41.24","41.60","40.16","40.63","55,967,200"
07/28/2017,"40.07","41.35","39.82","41.10","51,334,960"
07/27/2017,"42.07","42.19","39.39","40.44","78,285,524"
07/26/2017,"41.92","42.48","41.46","41.82","64,040,440"
07/25/2017,"41.31","41.48","40.90","41.34","49,655,600"
07/24/2017,"42.10","42.20","41.43","41.54","65,252,200"
07/21/2017,"41.67","42.33","41.52","42.03","64,833,040"
07/20/2017,"41.48","41.88","40.98","41.88","69,959,564"
07/19/2017,"41.58","41.85","41.15","41.28","68,704,564"
07/18/2017,"40.45","41.64","40.33","41.49","77,663,960"
07/17/2017,"41.58","41.88","40.44","41.06","93,079,040"
07/14/2017,"40.32","41.25","40.25","41.24","94,194,844"
07/13/2017,"40.75","41.58","39.69","40.16","136,913,312"
07/12/2017,"39.58","40.75","39.14","40.63","114,520,844"
07/11/2017,"38.46","39.05","38.04","38.97","75,795,524"
07/10/2017,"37.44","38.50","37.17","38.43","95,849,080"
07/07/2017,"36.45","36.88","36.21","36.69","65,497,200"
07/06/2017,"35.47","36.34","34.94","35.87","74,628,524"
07/05/2017,"35.48","36.06","35.28","35.76","82,018,960"
07/03/2017,"36.26","36.41","34.65","34.83","70,907,280"
06/30/2017,"36.85","36.98","35.88","36.14","73,106,116"
06/29/2017,"37.65","37.68","36.02","36.67","106,442,524"
06/28/2017,"37.33","37.99","36.44","37.94","99,494,720"
06/27/2017,"37.86","37.95","36.59","36.65","99,949,244"
06/26/2017,"38.79","39.15","37.08","38.04","106,396,000"
06/23/2017,"39.67","39.83","38.31","38.46","108,858,796"
06/22/2017,"39.95","40.09","39.35","39.59","46,913,280"
06/21/2017,"39.55","39.91","38.93","39.87","68,265,116"
06/20/2017,"39.76","40.44","39.23","39.27","109,544,360"
06/19/2017,"38.35","39.38","38.32","39.33","77,817,756"
06/16/2017,"38.19","38.68","37.56","37.91","92,495,796"
06/15/2017,"36.74","38.40","36.63","38.09","96,382,436"
06/14/2017,"37.88","38.52","37.13","37.93","118,464,156"
06/13/2017,"38.60","38.69","36.41","37.85","167,250,312"
06/12/2017,"36.47","37.93","35.53","37.49","169,753,124"
06/09/2017,"41.19","42.13","35.69","37.40","369,292,812"
06/08/2017,"38.37","40.00","37.95","39.99","116,174,436"
06/07/2017,"37.08","37.47","36.93","37.28","61,261,160"
06/06/2017,"36.96","37.42","36.70","36.84","75,872,756"
06/05/2017,"35.75","37.13","35.63","37.00","81,737,756"
06/02/2017,"36.06","36.33","35.85","35.91","48,745,720"
06/01/2017,"36.25","36.26","35.63","36.09","50,333,880"
05/31/2017,"36.67","36.75","35.51","36.09","88,731,564"
05/30/2017,"35.93","36.57","35.76","36.22","98,965,204"
05/26/2017,"34.48","36.32","34.28","35.46","77,914,000"
05/25/2017,"35.00","35.01","34.11","34.57","60,822,800"
05/24/2017,"35.24","35.27","34.52","34.64","81,738,000"
05/23/2017,"34.93","34.95","33.93","34.26","68,125,000"
05/22/2017,"34.44","34.87","34.33","34.73","83,660,920"
05/19/2017,"34.26","34.56","33.81","34.00","101,837,080"
05/18/2017,"32.38","33.36","31.76","33.27","115,603,040"
05/17/2017,"33.53","33.72","31.89","31.93","127,136,640"
05/16/2017,"34.10","34.36","33.34","34.20","112,069,884"
05/15/2017,"32.39","33.60","32.35","33.58","108,754,204"
05/12/2017,"31.66","32.40","31.45","31.97","96,261,844"
05/11/2017,"30.01","32.61","29.98","31.63","193,979,236"
05/10/2017,"28.57","30.46","28.51","30.32","212,909,736"
05/09/2017,"25.75","26.23","25.67","25.74","84,767,156"
05/08/2017,"26.09","26.10","25.58","25.69","36,523,960"
05/05/2017,"25.85","26.04","25.69","25.97","22,842,944"
05/04/2017,"26.13","26.24","25.88","25.96","20,978,768"
05/03/2017,"25.80","26.16","25.65","26.06","33,690,532"
05/02/2017,"26.39","26.40","25.64","25.87","62,997,320"
05/01/2017,"26.19","26.71","26.11","26.66","30,773,332"
04/28/2017,"26.34","26.41","26.02","26.08","34,824,628"
04/27/2017,"26.08","26.50","25.90","26.41","31,969,860"
04/26/2017,"26.32","26.35","25.99","26.01","32,700,580"
04/25/2017,"25.89","26.33","25.67","26.19","38,843,888"
04/24/2017,"25.74","25.87","25.53","25.74","37,181,960"
04/21/2017,"25.21","25.45","25.09","25.42","34,189,560"
04/20/2017,"25.07","25.36","24.85","25.32","40,401,440"
04/19/2017,"25.00","25.25","24.85","24.92","38,082,636"
04/18/2017,"24.66","24.89","24.40","24.82","37,011,776"
04/17/2017,"24.00","24.81","23.95","24.81","49,729,240"
04/13/2017,"24.08","24.30","23.87","23.87","50,689,400"
04/12/2017,"24.53","24.68","24.28","24.33","41,409,200"
04/11/2017,"24.14","24.72","24.09","24.53","61,815,000"
04/10/2017,"25.09","25.16","24.40","24.44","75,633,040"
04/07/2017,"25.26","25.43","24.93","25.08","42,906,600"
04/06/2017,"25.06","25.31","24.60","25.19","63,512,000"
04/05/2017,"25.00","25.59","24.88","25.01","74,704,920"
04/04/2017,"25.85","26.11","25.09","25.20","127,128,000"
04/03/2017,"27.24","27.41","26.86","27.10","44,523,240"
03/31/2017,"27.25","27.47","27.10","27.23","44,080,680"
03/30/2017,"26.91","27.50","26.85","27.35","52,553,400"
03/29/2017,"27.00","27.12","26.81","26.84","34,999,164"
03/28/2017,"27.08","27.22","26.82","26.92","43,244,440"
03/27/2017,"26.40","27.10","25.89","27.06","50,664,400"
03/24/2017,"27.24","27.32","26.61","26.87","43,950,200"
03/23/2017,"26.94","27.14","26.68","26.77","53,394,160"
03/22/2017,"26.37","27.07","26.33","27.02","61,676,440"
03/21/2017,"27.19","27.49","26.40","26.48","91,348,400"
03/20/2017,"26.70","27.40","26.53","27.36","74,856,600"
03/17/2017,"26.13","26.53","25.95","26.52","111,968,680"
03/16/2017,"25.75","25.96","25.60","25.95","52,310,000"
03/15/2017,"25.56","25.75","25.08","25.64","61,503,400"
03/14/2017,"25.59","25.69","25.12","25.45","52,201,680"
03/13/2017,"24.89","25.56","24.88","25.46","77,413,600"
03/10/2017,"24.90","25.02","24.60","24.78","49,974,040"
03/09/2017,"24.48","24.86","24.35","24.64","47,805,880"
03/08/2017,"25.18","25.33","24.62","24.64","63,871,280"
03/07/2017,"24.42","24.88","24.29","24.69","60,340,040"
03/06/2017,"24.24","24.53","23.79","24.42","88,356,680"
03/03/2017,"24.64","24.69","24.06","24.61","86,545,680"
03/02/2017,"25.57","25.71","24.72","24.75","75,433,116"
03/01/2017,"25.95","26.09","25.28","25.70","50,480,560"
02/28/2017,"26.20","26.30","25.19","25.37","62,535,880"
02/27/2017,"25.55","26.26","25.39","26.10","71,540,080"
02/24/2017,"24.27","25.50","23.93","25.37","102,990,400"
02/23/2017,"26.38","26.60","24.92","25.12","159,288,828"
02/22/2017,"27.86","27.95","27.50","27.69","43,377,040"
02/21/2017,"27.06","27.81","27.06","27.77","55,195,120"
02/17/2017,"26.68","26.85","26.20","26.81","56,373,880"
02/16/2017,"27.35","27.36","26.42","26.81","64,717,560"
02/15/2017,"27.23","27.45","26.94","27.25","37,302,048"
02/14/2017,"27.00","27.54","26.57","27.20","85,063,156"
02/13/2017,"28.35","28.50","27.05","27.10","118,072,280"
02/10/2017,"29.98","30.18","28.15","28.41","165,109,360"
02/09/2017,"29.72","29.77","28.90","29.10","84,256,720"
02/08/2017,"29.60","29.83","29.10","29.65","44,957,960"
02/07/2017,"29.68","30.23","29.48","29.78","74,622,280"
02/06/2017,"28.50","29.33","28.50","29.33","50,676,840"
02/03/2017,"28.86","28.98","28.48","28.60","37,274,532"
02/02/2017,"28.33","28.94","28.02","28.85","48,324,160"
02/01/2017,"27.65","28.53","27.47","28.49","59,000,320"
01/31/2017,"27.24","27.51","27.05","27.30","36,275,460"
01/30/2017,"27.73","27.75","26.98","27.51","49,600,320"
01/27/2017,"27.48","27.97","27.21","27.94","47,199,720"
01/26/2017,"26.98","27.49","26.68","27.41","45,879,880"
01/25/2017,"27.26","27.33","26.58","26.95","52,338,000"
01/24/2017,"26.38","26.90","26.23","26.83","42,805,080"
01/23/2017,"25.95","26.48","25.93","26.27","36,990,556"
01/20/2017,"26.52","26.70","25.78","26.00","49,202,240"
01/19/2017,"25.77","26.62","25.75","26.29","64,487,120"
01/18/2017,"25.06","25.81","24.78","25.74","65,442,480"
01/17/2017,"25.75","25.80","25.14","25.28","58,061,040"
01/13/2017,"25.90","26.25","25.77","25.86","45,782,160"
01/12/2017,"26.06","26.18","25.41","25.86","62,561,640"
01/11/2017,"26.50","26.55","26.04","26.29","52,566,360"
01/10/2017,"26.95","27.30","26.41","26.62","88,091,884"
01/09/2017,"25.88","27.00","25.88","26.82","91,624,920"
