Date,Open,High,Low,Close,Volume
07/17/2015,"5.03","5.04","4.95","5.02","22,037,232"
07/16/2015,"4.97","5.05","4.95","5.05","28,289,164"
07/15/2015,"4.96","4.99","4.89","4.94","26,573,392"
07/14/2015,"4.98","4.98","4.91","4.97","24,921,716"
07/13/2015,"4.99","5.00","4.94","4.97","21,247,164"
07/10/2015,"4.92","4.98","4.90","4.94","21,670,868"
07/09/2015,"4.99","5.01","4.82","4.85","35,758,980"
07/08/2015,"4.92","4.95","4.87","4.91","33,249,148"
07/07/2015,"5.01","5.03","4.79","4.95","59,425,320"
07/06/2015,"5.06","5.13","5.00","5.04","21,477,652"
07/02/2015,"5.10","5.14","5.07","5.11","14,576,460"
07/01/2015,"5.15","5.23","5.06","5.10","30,292,004"
06/30/2015,"5.06","5.08","4.99","5.03","31,591,428"
06/29/2015,"5.13","5.18","5.02","5.03","39,172,384"
06/26/2015,"5.25","5.29","5.16","5.19","42,129,480"
06/25/2015,"5.25","5.33","5.25","5.29","35,046,192"
06/24/2015,"5.30","5.33","5.23","5.25","25,336,816"
06/23/2015,"5.46","5.50","5.26","5.31","41,406,520"
06/22/2015,"5.48","5.51","5.36","5.44","51,423,720"
06/19/2015,"5.49","5.53","5.42","5.47","35,565,708"
06/18/2015,"5.44","5.52","5.43","5.49","29,940,360"
06/17/2015,"5.33","5.43","5.32","5.40","23,354,592"
06/16/2015,"5.26","5.34","5.21","5.33","25,689,012"
06/15/2015,"5.25","5.29","5.21","5.27","30,654,692"
06/12/2015,"5.39","5.42","5.27","5.28","32,372,656"
06/11/2015,"5.37","5.46","5.37","5.43","28,305,184"
06/10/2015,"5.40","5.44","5.34","5.37","52,946,120"
06/09/2015,"5.44","5.51","5.43","5.47","25,688,888"
06/08/2015,"5.55","5.59","5.38","5.44","34,281,204"
06/05/2015,"5.51","5.59","5.45","5.57","31,332,004"
06/04/2015,"5.39","5.54","5.39","5.52","32,371,060"
06/03/2015,"5.50","5.54","5.42","5.43","25,078,768"
06/02/2015,"5.56","5.59","5.48","5.48","22,430,328"
06/01/2015,"5.57","5.65","5.53","5.60","37,266,016"
05/29/2015,"5.54","5.57","5.53","5.53","33,516,976"
05/28/2015,"5.46","5.55","5.45","5.54","32,765,724"
05/27/2015,"5.22","5.48","5.20","5.46","43,233,080"
05/26/2015,"5.19","5.23","5.14","5.18","25,973,108"
05/22/2015,"5.24","5.25","5.20","5.22","21,261,128"
05/21/2015,"5.26","5.29","5.22","5.22","23,969,000"
05/20/2015,"5.26","5.33","5.26","5.26","19,682,324"
05/19/2015,"5.30","5.32","5.25","5.26","25,380,888"
05/18/2015,"5.31","5.35","5.29","5.32","32,497,168"
05/15/2015,"5.35","5.37","5.29","5.33","21,582,476"
05/14/2015,"5.25","5.35","5.24","5.32","29,305,120"
05/13/2015,"5.25","5.29","5.19","5.24","30,852,280"
05/12/2015,"5.12","5.25","5.12","5.21","38,879,976"
05/11/2015,"5.14","5.21","5.10","5.16","54,414,560"
05/08/2015,"5.25","5.46","5.12","5.21","114,655,116"
05/07/2015,"5.50","5.64","5.49","5.62","53,456,320"
05/06/2015,"5.54","5.59","5.45","5.53","31,648,444"
05/05/2015,"5.63","5.64","5.48","5.51","29,292,780"
05/04/2015,"5.68","5.72","5.64","5.65","20,072,096"
05/01/2015,"5.60","5.71","5.57","5.69","25,696,740"
04/30/2015,"5.51","5.58","5.50","5.55","21,884,332"
04/29/2015,"5.54","5.59","5.51","5.54","19,515,676"
04/28/2015,"5.54","5.60","5.49","5.58","23,448,424"
04/27/2015,"5.53","5.65","5.48","5.55","24,845,424"
04/24/2015,"5.55","5.56","5.45","5.51","24,095,888"
04/23/2015,"5.48","5.61","5.41","5.56","25,937,876"
04/22/2015,"5.55","5.59","5.46","5.58","20,741,924"
04/21/2015,"5.59","5.59","5.49","5.51","23,045,460"
04/20/2015,"5.58","5.61","5.51","5.52","23,162,584"
04/17/2015,"5.51","5.61","5.50","5.55","29,363,668"
04/16/2015,"5.63","5.67","5.58","5.62","15,528,232"
04/15/2015,"5.61","5.70","5.58","5.66","24,355,840"
04/14/2015,"5.62","5.64","5.54","5.59","22,027,408"
04/13/2015,"5.68","5.71","5.61","5.64","23,672,424"
04/10/2015,"5.64","5.69","5.62","5.69","25,872,876"
04/09/2015,"5.46","5.65","5.46","5.63","37,943,308"
04/08/2015,"5.47","5.53","5.42","5.51","36,643,144"
04/07/2015,"5.42","5.53","5.39","5.47","41,396,280"
04/06/2015,"5.24","5.44","5.19","5.42","51,586,320"
04/02/2015,"5.28","5.30","5.22","5.27","19,220,344"
04/01/2015,"5.25","5.27","5.16","5.25","33,076,892"
03/31/2015,"5.35","5.36","5.23","5.23","35,727,768"
03/30/2015,"5.37","5.40","5.30","5.37","25,325,024"
03/27/2015,"5.27","5.37","5.19","5.35","31,828,608"
03/26/2015,"5.15","5.26","5.12","5.24","31,191,988"
03/25/2015,"5.60","5.60","5.24","5.26","54,255,360"
03/24/2015,"5.66","5.70","5.58","5.60","33,048,100"
03/23/2015,"5.69","5.77","5.68","5.68","42,601,120"
03/20/2015,"5.85","5.90","5.80","5.87","46,208,480"
03/19/2015,"5.74","5.83","5.70","5.80","31,075,436"
03/18/2015,"5.81","5.84","5.67","5.72","41,384,320"
03/17/2015,"5.73","5.82","5.69","5.81","29,994,224"
03/16/2015,"5.72","5.78","5.68","5.74","23,695,456"
03/13/2015,"5.64","5.69","5.56","5.68","35,928,752"
03/12/2015,"5.67","5.71","5.56","5.67","40,697,040"
03/11/2015,"5.75","5.83","5.70","5.72","26,211,860"
03/10/2015,"5.68","5.79","5.67","5.75","52,721,080"
03/09/2015,"5.64","5.70","5.63","5.65","22,238,772"
03/06/2015,"5.68","5.71","5.63","5.64","25,739,228"
03/05/2015,"5.61","5.73","5.59","5.72","32,305,700"
03/04/2015,"5.53","5.62","5.50","5.61","22,683,988"
03/03/2015,"5.61","5.64","5.53","5.55","16,034,552"
03/02/2015,"5.50","5.68","5.49","5.65","30,151,124"
02/27/2015,"5.54","5.55","5.50","5.52","15,749,092"
02/26/2015,"5.54","5.58","5.51","5.55","15,286,388"
02/25/2015,"5.56","5.58","5.51","5.54","12,382,104"
02/24/2015,"5.54","5.58","5.49","5.58","14,933,272"
02/23/2015,"5.58","5.58","5.51","5.54","12,503,672"
02/20/2015,"5.54","5.59","5.50","5.58","15,775,280"
02/19/2015,"5.60","5.61","5.52","5.54","16,943,040"
02/18/2015,"5.59","5.60","5.52","5.53","17,095,988"
02/17/2015,"5.57","5.62","5.53","5.59","20,333,864"
02/13/2015,"5.56","5.59","5.48","5.58","31,008,596"
02/12/2015,"5.50","5.63","5.47","5.58","67,690,360"
02/11/2015,"5.25","5.25","5.17","5.20","32,083,112"
02/10/2015,"5.10","5.24","5.08","5.24","22,620,452"
02/09/2015,"5.07","5.11","5.04","5.10","27,396,772"
02/06/2015,"5.12","5.18","5.08","5.10","21,052,292"
02/05/2015,"5.05","5.13","5.04","5.12","14,044,780"
02/04/2015,"5.01","5.10","5.00","5.04","18,151,488"
02/03/2015,"4.94","5.03","4.92","5.03","18,346,680"
02/02/2015,"4.83","4.93","4.74","4.91","25,960,596"
01/30/2015,"4.91","4.97","4.79","4.80","29,819,872"
01/29/2015,"4.83","4.97","4.81","4.95","23,534,124"
01/28/2015,"4.97","4.99","4.83","4.83","27,272,856"
01/27/2015,"5.08","5.08","4.90","4.91","35,794,884"
01/26/2015,"5.16","5.18","5.12","5.15","13,324,032"
01/23/2015,"5.17","5.19","5.13","5.18","12,041,556"
01/22/2015,"5.09","5.18","5.03","5.16","15,971,240"
01/21/2015,"4.98","5.09","4.94","5.08","14,477,976"
01/20/2015,"5.03","5.05","4.94","5.01","14,030,876"
01/16/2015,"4.89","5.00","4.88","4.99","18,151,200"
01/15/2015,"4.97","5.00","4.90","4.90","18,895,028"
01/14/2015,"4.86","4.95","4.85","4.94","15,526,124"
01/13/2015,"4.96","5.06","4.88","4.91","23,671,840"
01/12/2015,"5.00","5.00","4.88","4.92","19,073,228"
01/09/2015,"4.98","5.02","4.91","4.99","20,954,404"
01/08/2015,"4.84","5.00","4.84","4.97","28,378,136"
