Date,Open,High,Low,Close,Volume
10/29/2021,"250.01","257.09","250.00","255.67","29,250,279"
10/28/2021,"248.78","249.50","245.23","249.41","23,420,430"
10/27/2021,"244.74","250.90","242.82","244.51","24,598,990"
10/26/2021,"239.89","252.59","239.24","247.17","48,589,832"
10/25/2021,"229.73","233.55","227.70","231.66","23,023,480"
10/22/2021,"228.23","231.30","225.61","227.26","24,938,381"
10/21/2021,"220.97","227.11","220.83","226.92","18,759,029"
10/20/2021,"223.05","224.33","219.82","221.03","14,627,590"
10/19/2021,"222.76","223.79","220.37","222.90","16,147,330"
10/18/2021,"217.49","222.91","216.44","222.22","18,949,359"
10/15/2021,"218.10","219.31","216.62","218.62","22,699,400"
10/14/2021,"212.88","217.55","211.22","217.46","24,358,881"
10/13/2021,"209.18","209.90","207.13","209.39","18,065,189"
10/12/2021,"208.28","210.57","205.28","206.71","16,213,350"
10/11/2021,"205.75","210.63","205.11","206.95","16,338,750"
10/08/2021,"211.01","212.06","207.75","208.31","15,125,790"
10/07/2021,"210.92","213.22","209.72","210.75","25,691,891"
10/06/2021,"201.20","207.20","200.80","207.00","29,720,180"
10/05/2021,"199.50","206.48","198.54","204.51","27,928,170"
10/04/2021,"205.04","205.42","195.55","197.32","34,563,500"
10/01/2021,"207.50","208.59","202.03","207.42","24,097,801"
09/30/2021,"207.68","210.66","206.88","207.16","22,100,910"
09/29/2021,"209.40","210.17","204.67","205.17","21,839,359"
09/28/2021,"212.14","214.19","206.51","206.99","34,306,898"
09/27/2021,"217.10","217.99","213.25","216.60","24,521,510"
09/24/2021,"220.70","221.49","218.61","220.81","21,765,551"
09/23/2021,"221.40","225.35","218.90","224.82","24,855,490"
09/22/2021,"213.66","219.60","211.96","219.41","26,872,561"
09/21/2021,"214.17","214.25","209.50","212.46","20,468,811"
09/20/2021,"211.46","214.33","206.62","211.13","34,944,047"
09/17/2021,"223.00","223.21","218.30","219.00","29,450,279"
09/16/2021,"221.84","222.77","219.27","222.42","15,603,340"
09/15/2021,"223.09","223.67","219.66","223.41","16,653,801"
09/14/2021,"222.75","224.10","220.86","222.42","19,975,461"
09/13/2021,"226.84","229.64","218.58","221.52","29,749,990"
09/10/2021,"223.48","226.26","222.70","224.78","24,837,570"
09/09/2021,"223.12","225.38","221.31","221.77","19,685,600"
09/08/2021,"225.13","226.10","219.77","223.39","25,443,420"
09/07/2021,"228.33","228.99","225.22","226.62","19,810,721"
09/03/2021,"223.25","229.86","222.00","228.43","28,083,199"
09/02/2021,"225.18","225.93","222.95","223.96","18,810,961"
09/01/2021,"224.85","226.97","223.57","224.41","20,176,699"
08/31/2021,"226.95","226.95","221.20","223.85","25,984,971"
08/30/2021,"228.30","230.43","225.51","226.88","26,257,990"
08/27/2021,"221.84","227.22","221.67","226.36","30,472,221"
08/26/2021,"222.00","223.40","217.90","220.68","23,794,039"
08/25/2021,"217.37","224.70","217.22","222.13","34,770,102"
08/24/2021,"217.53","219.59","215.35","217.93","29,729,891"
08/23/2021,"209.71","219.97","209.50","219.58","57,580,660"
08/20/2021,"199.91","208.65","199.33","208.16","67,574,125"
08/19/2021,"194.94","204.95","187.62","197.98","76,655,477"
08/18/2021,"195.00","196.34","190.00","190.40","28,591,350"
08/17/2021,"196.85","197.70","192.67","194.58","20,458,490"
08/16/2021,"201.35","202.87","194.53","199.50","21,115,279"
08/13/2021,"199.05","202.14","198.51","201.88","18,306,289"
08/12/2021,"198.70","200.29","196.20","199.05","15,186,160"
08/11/2021,"200.43","200.49","194.30","196.99","18,592,480"
08/10/2021,"203.22","204.30","198.35","199.36","17,923,779"
08/09/2021,"204.46","205.08","201.43","202.95","14,644,310"
08/06/2021,"205.24","205.70","202.10","203.66","17,849,660"
08/05/2021,"205.00","207.33","203.42","206.37","21,143,539"
08/04/2021,"199.90","203.18","198.28","202.74","23,130,939"
08/03/2021,"197.40","202.22","192.20","198.15","30,181,070"
08/02/2021,"197.00","199.61","193.61","197.50","21,744,400"
07/30/2021,"194.18","196.30","192.63","194.99","18,349,750"
07/29/2021,"195.19","198.53","193.28","196.62","19,078,090"
07/28/2021,"193.19","196.46","189.95","195.03","20,219,119"
07/27/2021,"192.65","196.22","187.41","192.08","24,886,260"
07/26/2021,"193.11","194.42","189.14","192.94","20,394,320"
07/23/2021,"196.56","197.00","192.50","195.58","19,567,199"
07/22/2021,"196.42","198.87","192.76","195.94","32,382,600"
07/21/2021,"188.82","195.27","187.42","194.10","37,101,738"
07/20/2021,"187.30","188.38","181.64","186.12","43,468,648"
07/19/2021,"179.15","190.42","178.66","187.80","74,905,884"
07/16/2021,"190.31","191.57","180.73","181.61","68,822,280"
07/15/2021,"198.12","198.47","188.59","189.66","55,056,440"
07/14/2021,"203.58","204.18","197.53","198.42","38,009,920"
07/13/2021,"204.01","204.61","201.14","202.50","29,070,632"
07/12/2021,"202.40","205.33","201.88","205.13","32,198,476"
07/09/2021,"199.63","200.80","197.54","200.50","29,662,268"
07/08/2021,"198.57","201.33","197.01","199.03","50,329,960"
07/07/2021,"208.54","208.75","203.32","203.72","41,842,720"
07/06/2021,"207.38","208.42","203.50","206.99","44,670,760"
07/02/2021,"204.40","205.05","202.88","204.87","34,339,668"
07/01/2021,"201.25","204.56","200.19","202.12","48,013,480"
06/30/2021,"199.99","201.63","198.64","200.03","32,656,616"
06/29/2021,"198.83","200.99","196.57","200.27","36,763,384"
06/28/2021,"193.61","200.79","193.19","199.85","49,543,640"
06/25/2021,"192.81","193.46","188.94","190.31","27,836,592"
06/24/2021,"192.28","194.20","190.88","192.06","32,092,240"
06/23/2021,"190.08","191.53","189.08","190.57","33,235,704"
06/22/2021,"184.72","189.64","183.86","188.87","58,014,560"
06/21/2021,"184.35","185.37","178.23","184.27","67,238,204"
06/18/2021,"187.84","193.75","185.84","186.39","96,885,436"
06/17/2021,"177.75","188.35","177.56","186.57","80,965,476"
06/16/2021,"177.91","179.55","175.84","178.10","30,712,260"
06/15/2021,"179.15","180.16","177.28","177.89","24,303,044"
06/14/2021,"179.06","180.40","176.63","180.19","32,137,428"
06/11/2021,"174.80","179.39","174.44","178.25","41,630,760"
06/10/2021,"173.50","174.92","171.76","174.25","28,777,044"
06/09/2021,"175.16","175.75","172.56","173.58","38,165,748"
06/08/2021,"175.27","176.22","172.51","174.57","32,384,676"
06/07/2021,"175.71","178.13","171.93","176.19","57,575,480"
06/04/2021,"171.13","176.61","170.96","175.78","61,712,040"
06/03/2021,"167.01","172.59","165.83","169.70","58,000,680"
06/02/2021,"162.52","169.19","162.36","167.78","59,416,760"
06/01/2021,"162.70","163.88","159.03","162.65","47,280,320"
05/28/2021,"155.01","162.77","155.01","162.45","64,453,560"
05/27/2021,"157.00","157.50","154.60","154.88","58,147,520"
05/26/2021,"157.34","157.94","155.86","157.00","37,043,864"
05/25/2021,"157.66","158.18","154.83","156.48","43,540,680"
05/24/2021,"152.13","157.45","151.76","156.12","55,481,640"
05/21/2021,"151.64","152.22","148.69","149.92","67,299,204"
05/20/2021,"143.03","146.84","142.71","146.13","32,159,192"
05/19/2021,"135.67","140.80","135.43","140.66","34,399,936"
05/18/2021,"142.67","144.04","140.04","140.16","18,625,424"
05/17/2021,"141.57","141.69","138.54","141.66","21,648,884"
05/14/2021,"138.90","143.28","137.49","142.43","25,861,500"
05/13/2021,"140.34","140.81","134.59","136.65","28,572,748"
05/12/2021,"140.10","142.60","137.09","137.59","30,340,932"
05/11/2021,"138.25","143.55","137.50","143.06","28,558,536"
05/10/2021,"147.87","148.06","142.50","142.66","26,890,380"
05/07/2021,"148.08","149.71","146.72","148.12","22,932,732"
05/06/2021,"144.95","145.71","142.18","145.23","19,338,092"
05/05/2021,"147.09","148.14","143.88","144.59","29,202,304"
05/04/2021,"146.37","146.38","140.10","143.51","40,532,480"
05/03/2021,"151.25","152.47","147.88","148.37","20,391,184"
04/30/2021,"151.75","153.65","149.97","150.10","20,191,008"
04/29/2021,"154.00","154.37","150.72","153.25","17,319,648"
04/28/2021,"153.65","155.32","152.16","152.77","20,941,620"
04/27/2021,"155.79","156.71","153.55","153.82","16,457,300"
04/26/2021,"151.85","154.79","151.25","154.78","19,779,708"
04/23/2021,"149.34","153.35","149.00","152.65","22,777,220"
04/22/2021,"153.75","154.39","147.84","148.50","27,778,628"
04/21/2021,"151.19","153.63","151.02","153.61","21,677,704"
04/20/2021,"153.23","154.97","149.63","151.71","33,413,304"
04/19/2021,"155.37","158.08","152.33","153.62","40,441,800"
04/16/2021,"160.53","161.66","158.65","159.13","33,520,756"
04/15/2021,"156.63","162.14","156.32","161.37","59,848,080"
04/14/2021,"156.25","157.20","152.28","152.77","38,550,192"
04/13/2021,"152.32","157.00","151.26","156.80","67,621,204"
04/12/2021,"142.90","153.53","141.39","152.09","86,932,204"
04/09/2021,"142.14","144.08","141.75","144.00","19,517,088"
04/08/2021,"142.53","144.72","142.49","143.17","24,441,492"
04/07/2021,"138.81","142.43","137.12","141.44","25,128,436"
04/06/2021,"140.00","140.54","137.74","138.62","19,174,596"
04/05/2021,"138.68","140.14","137.33","139.88","25,567,140"
04/01/2021,"135.72","138.70","135.11","138.12","30,827,460"
03/31/2021,"130.16","134.71","129.83","133.48","31,477,752"
03/30/2021,"128.42","129.75","127.05","128.72","20,020,248"
03/29/2021,"128.20","130.63","127.00","129.48","27,351,988"
03/26/2021,"125.55","128.56","123.74","128.39","36,396,896"
03/25/2021,"125.00","127.15","122.72","125.35","29,514,456"
03/24/2021,"131.51","131.59","126.37","126.43","24,583,852"
03/23/2021,"132.54","133.45","130.21","130.71","22,204,608"
03/22/2021,"129.13","133.95","129.07","131.86","29,780,308"
03/19/2021,"127.50","129.22","126.13","128.46","29,920,696"
03/18/2021,"131.37","131.84","127.17","127.23","29,418,808"
03/17/2021,"130.40","134.53","129.90","133.41","24,386,420"
03/16/2021,"133.57","135.13","131.17","132.91","27,212,960"
03/15/2021,"128.65","132.07","127.67","131.91","22,252,044"
03/12/2021,"126.48","128.89","125.90","128.56","24,396,396"
03/11/2021,"129.50","130.46","127.35","129.94","29,991,428"
03/10/2021,"128.41","129.80","124.58","124.68","38,437,656"
03/09/2021,"121.30","126.17","120.59","125.20","52,182,560"
03/08/2021,"124.50","124.71","115.67","115.93","54,311,160"
03/05/2021,"125.50","125.50","116.79","124.62","54,283,880"
03/04/2021,"128.01","129.75","120.84","123.70","57,334,520"
03/03/2021,"134.26","134.52","127.99","128.05","37,759,028"
03/02/2021,"139.00","139.21","133.96","134.06","26,411,412"
03/01/2021,"138.75","139.25","135.53","138.42","35,318,300"
02/26/2021,"137.53","138.55","133.61","137.15","50,093,040"
02/25/2021,"140.45","143.75","132.16","133.08","82,443,600"
02/24/2021,"141.23","145.07","137.56","144.99","44,831,920"
02/23/2021,"140.75","142.39","133.90","141.42","39,177,932"
02/22/2021,"147.75","151.33","143.25","143.56","32,588,556"
02/19/2021,"150.25","151.77","148.47","149.27","27,172,412"
02/18/2021,"147.29","148.73","145.75","148.29","23,408,080"
02/17/2021,"151.71","152.24","147.80","149.06","27,569,868"
02/16/2021,"150.64","153.73","149.50","153.30","32,195,952"
02/12/2021,"150.50","152.91","147.75","149.61","37,475,748"
02/11/2021,"149.80","152.72","149.25","152.51","45,082,760"
02/10/2021,"144.63","149.05","143.41","147.64","48,535,240"
02/09/2021,"143.41","145.83","142.23","142.63","28,756,012"
02/08/2021,"137.27","144.74","137.27","144.39","43,462,280"
02/05/2021,"137.25","137.37","135.46","135.91","16,915,364"
02/04/2021,"135.31","136.74","133.38","136.64","20,133,848"
02/03/2021,"136.36","139.32","135.17","135.31","24,540,928"
02/02/2021,"133.99","135.72","132.85","135.57","22,043,828"
02/01/2021,"130.53","132.71","129.03","132.37","21,720,432"
01/29/2021,"130.75","133.35","129.12","129.90","27,155,204"
01/28/2021,"129.96","133.40","129.61","130.51","22,831,596"
01/27/2021,"132.30","132.33","127.94","129.18","37,127,284"
01/26/2021,"135.80","136.45","133.88","134.35","16,398,040"
01/25/2021,"137.82","138.29","132.36","136.53","25,111,116"
01/22/2021,"137.40","138.42","136.27","137.13","24,681,856"
01/21/2021,"134.19","139.99","132.53","138.68","33,833,960"
01/20/2021,"131.12","134.31","130.57","133.66","25,857,088"
01/19/2021,"130.16","130.94","128.44","130.25","22,618,688"
01/15/2021,"132.28","133.25","128.49","128.60","27,778,128"
01/14/2021,"135.75","136.00","131.81","132.00","28,312,028"
01/13/2021,"134.90","136.25","133.85","135.32","21,002,844"
01/12/2021,"137.53","137.55","133.45","134.85","29,147,772"
01/11/2021,"134.19","139.61","133.63","136.22","51,902,880"
01/08/2021,"133.63","134.21","130.42","132.77","29,252,860"
01/07/2021,"129.68","133.78","128.87","133.44","46,148,160"
01/06/2021,"132.23","132.45","125.86","126.15","58,042,320"
01/05/2021,"131.00","134.44","130.87","134.05","32,275,992"
01/04/2021,"131.04","136.52","129.63","131.14","56,064,200"
